172, [48, 8, 128, 8, 36, 112], array([237.75292969,  19.42207031,   8.9296875 ]), array([ 223.80029297,   39.84873047, -167.09677734])
173, [40, 8, 136, 8, 36, 112], array([234.51591797,  21.87773437,   7.92509766]), array([ 217.54951172,   46.434375  , -164.41787109])
174, [32, 8, 144, 8, 36, 112], array([231.27890625,  26.00771484,   9.26455078]), array([ 209.17792969,   59.49404297, -158.9484375 ])
175, [24, 8, 152, 8, 36, 104], array([227.81865234,  31.36552734,  11.27373047]), array([ 200.69472656,   72.88857422, -151.8046875 ])
176, [24, 8, 152, 8, 36, 96], array([225.80947266,  32.81660156,  11.60859375]), array([ 196.67636719,   76.12558594, -149.12578125])
177, [24, 8, 152, 8, 34, 88], array([223.80029297,  34.82578125,  12.16669922]), array([ 191.43017578,   77.91152344, -146.33525391])
178, [24, 8, 152, 16, 31, 80], array([223.01894531,  36.27685547,  12.94804687]), array([ 189.53261719,   76.23720703, -146.11201172])
179, [24, 8, 152, 24, 29, 72], array([223.80029297,  34.93740234,  12.38994141]), array([ 190.53720703,   68.98183594, -149.12578125])
180, [24, 16, 152, 32, 26, 64], array([223.2421875 ,  36.61171875,  13.05966797]), array([ 184.84453125,   68.08886719, -147.56308594])
181, [24, 24, 152, 40, 23, 56], array([224.02353516,  36.72333984,  13.05966797]), array([ 181.83076172,   64.51699219, -147.89794922])
182, [24, 32, 152, 48, 21, 48], array([224.58164062,  37.5046875 ,  12.94804687]), array([ 178.37050781,   61.16835937, -148.00957031])
183, [24, 40, 152, 56, 18, 40], array([226.03271484,  39.51386719,  12.72480469]), array([ 174.79863281,   61.94970703, -146.00039062])
184, [24, 48, 152, 64, 16, 32], array([228.15351562,  40.07197266,  12.61318359]), array([ 174.12890625,   60.83349609, -146.11201172])
185, [24, 56, 152, 72, 13, 24], array([229.71621094,  42.19277344,  12.05507812]), array([ 172.23134766,   60.38701172, -145.10742188])
186, [24, 64, 152, 72, 10, 24], array([231.61376953,  42.97412109,  12.38994141]), array([ 171.45      ,   62.84267578, -143.43310547])
187, [32, 72, 144, 72, 8, 24], array([233.51132812,  44.20195312,  11.60859375]), array([ 173.45917969,   65.96806641, -143.32148437])
188, [40, 80, 136, 72, 5, 24], array([235.96699219,  43.75546875,  11.49697266]), array([ 173.57080078,   69.87480469, -141.53554687])
189, [48, 88, 128, 72, 3, 24], array([239.87373047,  43.75546875,  11.16210938]), array([ 180.04482422,   65.29833984, -147.45146484])
190, [56, 96, 120, 72, 3, 24], array([246.57099609,  41.29980469,   9.48779297]), array([ 197.01123047,   60.61025391, -157.1625    ])
191, [64, 96, 112, 72, 3, 24], array([249.47314453,  41.29980469,   8.70644531]), array([ 204.15498047,   58.04296875, -160.734375  ])
192, [72, 96, 104, 72, 3, 24], array([252.15205078,  38.50927734,   7.81347656]), array([ 211.96845703,   49.33652344, -165.31083984])
193, [80, 96, 96, 72, 3, 24], array([255.72392578,  33.03984375,   7.14375   ]), array([ 221.00976562,   37.16982422, -169.88730469])
194, [88, 96, 88, 72, 3, 24], array([257.50986328,  30.58417969,   6.69726562]), array([ 225.028125  ,   29.24472656, -172.00810547])
195, [96, 96, 80, 72, 3, 24], array([260.52363281,  28.24013672,   6.80888672]), array([ 233.17646484,   19.42207031, -174.12890625])
196, [104, 96, 80, 72, 3, 24], array([265.43496094,  23.66367187,   6.25078125]), array([ 244.33857422,    5.69267578, -175.91484375])
197, [112, 96, 80, 80, 3, 32], array([266.77441406,  19.31044922,   6.47402344]), array([ 248.46855469,   -4.01835938, -176.58457031])
198, [120, 96, 80, 88, 3, 40], array([266.66279297,  17.18964844,   4.79970703]), array([ 244.45019531,   -8.81806641, -177.03105469])
199, [120, 96, 80, 96, 3, 48], array([268.22548828,  14.17587891,   4.24160156]), array([ 242.99912109,  -17.07802734, -177.47753906])
200, [120, 96, 80, 104, 3, 56], array([268.78359375,  12.05507812,   3.79511719]), array([ 241.32480469,  -22.43583984, -177.70078125])
201, [120, 96, 80, 112, 5, 64], array([269.00683594,  12.5015625 ,   3.90673828]), array([ 236.97158203,  -18.08261719, -178.14726562])
